strategy_name,axis,parent_alias,parent_strategy,family,group,side,description,total_trades,total_wins,total_losses,win_rate_pct,final_return_pct,max_return_pct,max_drawdown_pct,cd_value,old_ratio_cd_value,mdd_under_5,beats_axis_reference,reference_alias,reference_strategy,reference_cd_value,reference_max_return_pct,reference_max_drawdown_pct
long_main_v1_064_lm13_failed_break_reclaim_13,long_main,long_main_v1,6V2_L01_doubleflush_core,8V13_LONG_MAIN_DIFFERENT_FLOW,lm13_failed_break_reclaim_13,long,저점 이탈 실패 후 회수되는 구간만 잡아 수익률을 보강한다. hard lowanchor가 아니라 reclaim buffer를 사용한다.,3622,856,2766,23.633352,-5.245934,0.333247,6.834626,93.475844,0.048759,False,False,long_main_v1,6V2_L01_doubleflush_core,121.749029,23.9191,1.7512
long_main_v1_052_lm13_failed_break_reclaim_01,long_main,long_main_v1,6V2_L01_doubleflush_core,8V13_LONG_MAIN_DIFFERENT_FLOW,lm13_failed_break_reclaim_01,long,저점 이탈 실패 후 회수되는 구간만 잡아 수익률을 보강한다. hard lowanchor가 아니라 reclaim buffer를 사용한다.,4392,1136,3256,25.865209,-6.614572,0.258348,6.900043,93.340479,0.037441,False,False,long_main_v1,6V2_L01_doubleflush_core,121.749029,23.9191,1.7512
long_main_v1_073_lm13_failed_break_reclaim_22,long_main,long_main_v1,6V2_L01_doubleflush_core,8V13_LONG_MAIN_DIFFERENT_FLOW,lm13_failed_break_reclaim_22,long,저점 이탈 실패 후 회수되는 구간만 잡아 수익률을 보강한다. hard lowanchor가 아니라 reclaim buffer를 사용한다.,3833,667,3166,17.401513,-6.198556,0.19979,6.852727,93.333372,0.029155,False,False,long_main_v1,6V2_L01_doubleflush_core,121.749029,23.9191,1.7512
long_main_v1_072_lm13_failed_break_reclaim_21,long_main,long_main_v1,6V2_L01_doubleflush_core,8V13_LONG_MAIN_DIFFERENT_FLOW,lm13_failed_break_reclaim_21,long,저점 이탈 실패 후 회수되는 구간만 잡아 수익률을 보강한다. hard lowanchor가 아니라 reclaim buffer를 사용한다.,4210,707,3503,16.793349,-6.513635,0.233365,6.888792,93.328498,0.033876,False,False,long_main_v1,6V2_L01_doubleflush_core,121.749029,23.9191,1.7512
long_main_v1_060_lm13_failed_break_reclaim_09,long_main,long_main_v1,6V2_L01_doubleflush_core,8V13_LONG_MAIN_DIFFERENT_FLOW,lm13_failed_break_reclaim_09,long,저점 이탈 실패 후 회수되는 구간만 잡아 수익률을 보강한다. hard lowanchor가 아니라 reclaim buffer를 사용한다.,3290,887,2403,26.960486,-5.13235,0.274957,6.989916,93.265822,0.039336,False,False,long_main_v1,6V2_L01_doubleflush_core,121.749029,23.9191,1.7512
long_main_v1_009_lm13_liquidity_spring_08,long_main,long_main_v1,6V2_L01_doubleflush_core,8V13_LONG_MAIN_DIFFERENT_FLOW,lm13_liquidity_spring_08,long,"long_main 기준선의 낮은 MDD를 의식하되, double flush 반복 대신 유동성 스프링 후 재상승을 포착한다.",6135,1656,4479,26.992665,-6.695424,0.448473,7.173862,93.242438,0.062515,False,False,long_main_v1,6V2_L01_doubleflush_core,121.749029,23.9191,1.7512
long_main_v1_074_lm13_failed_break_reclaim_23,long_main,long_main_v1,6V2_L01_doubleflush_core,8V13_LONG_MAIN_DIFFERENT_FLOW,lm13_failed_break_reclaim_23,long,저점 이탈 실패 후 회수되는 구간만 잡아 수익률을 보강한다. hard lowanchor가 아니라 reclaim buffer를 사용한다.,3496,655,2841,18.735698,-6.040826,0.337343,7.173289,93.139856,0.047028,False,False,long_main_v1,6V2_L01_doubleflush_core,121.749029,23.9191,1.7512
long_main_v1_069_lm13_failed_break_reclaim_18,long_main,long_main_v1,6V2_L01_doubleflush_core,8V13_LONG_MAIN_DIFFERENT_FLOW,lm13_failed_break_reclaim_18,long,저점 이탈 실패 후 회수되는 구간만 잡아 수익률을 보강한다. hard lowanchor가 아니라 reclaim buffer를 사용한다.,3595,758,2837,21.08484,-5.670898,0.305838,7.150278,93.133691,0.042773,False,False,long_main_v1,6V2_L01_doubleflush_core,121.749029,23.9191,1.7512
long_main_v1_065_lm13_failed_break_reclaim_14,long_main,long_main_v1,6V2_L01_doubleflush_core,8V13_LONG_MAIN_DIFFERENT_FLOW,lm13_failed_break_reclaim_14,long,저점 이탈 실패 후 회수되는 구간만 잡아 수익률을 보강한다. hard lowanchor가 아니라 reclaim buffer를 사용한다.,3283,789,2494,24.032897,-5.594238,0.261037,7.246679,92.995441,0.036022,False,False,long_main_v1,6V2_L01_doubleflush_core,121.749029,23.9191,1.7512
long_main_v1_075_lm13_failed_break_reclaim_24,long_main,long_main_v1,6V2_L01_doubleflush_core,8V13_LONG_MAIN_DIFFERENT_FLOW,lm13_failed_break_reclaim_24,long,저점 이탈 실패 후 회수되는 구간만 잡아 수익률을 보강한다. hard lowanchor가 아니라 reclaim buffer를 사용한다.,3172,608,2564,19.167718,-6.162862,0.28906,7.284638,92.983365,0.039681,False,False,long_main_v1,6V2_L01_doubleflush_core,121.749029,23.9191,1.7512
long_main_v1_070_lm13_failed_break_reclaim_19,long_main,long_main_v1,6V2_L01_doubleflush_core,8V13_LONG_MAIN_DIFFERENT_FLOW,lm13_failed_break_reclaim_19,long,저점 이탈 실패 후 회수되는 구간만 잡아 수익률을 보강한다. hard lowanchor가 아니라 reclaim buffer를 사용한다.,3262,699,2563,21.428571,-5.996452,0.259827,7.327026,92.913763,0.035461,False,False,long_main_v1,6V2_L01_doubleflush_core,121.749029,23.9191,1.7512
long_main_v1_010_lm13_liquidity_spring_09,long_main,long_main_v1,6V2_L01_doubleflush_core,8V13_LONG_MAIN_DIFFERENT_FLOW,lm13_liquidity_spring_09,long,"long_main 기준선의 낮은 MDD를 의식하되, double flush 반복 대신 유동성 스프링 후 재상승을 포착한다.",5527,1546,3981,27.971775,-6.201501,0.143188,7.309507,92.823215,0.019589,False,False,long_main_v1,6V2_L01_doubleflush_core,121.749029,23.9191,1.7512
long_main_v1_019_lm13_liquidity_spring_18,long_main,long_main_v1,6V2_L01_doubleflush_core,8V13_LONG_MAIN_DIFFERENT_FLOW,lm13_liquidity_spring_18,long,"long_main 기준선의 낮은 MDD를 의식하되, double flush 반복 대신 유동성 스프링 후 재상승을 포착한다.",6018,1301,4717,21.618478,-7.120606,0.128269,7.549747,92.568838,0.01699,False,False,long_main_v1,6V2_L01_doubleflush_core,121.749029,23.9191,1.7512
long_main_v1_071_lm13_failed_break_reclaim_20,long_main,long_main_v1,6V2_L01_doubleflush_core,8V13_LONG_MAIN_DIFFERENT_FLOW,lm13_failed_break_reclaim_20,long,저점 이탈 실패 후 회수되는 구간만 잡아 수익률을 보강한다. hard lowanchor가 아니라 reclaim buffer를 사용한다.,4583,661,3922,14.422867,-7.531894,0.237194,7.799062,92.419634,0.030413,False,False,long_main_v1,6V2_L01_doubleflush_core,121.749029,23.9191,1.7512
long_main_v1_066_lm13_failed_break_reclaim_15,long_main,long_main_v1,6V2_L01_doubleflush_core,8V13_LONG_MAIN_DIFFERENT_FLOW,lm13_failed_break_reclaim_15,long,저점 이탈 실패 후 회수되는 구간만 잡아 수익률을 보강한다. hard lowanchor가 아니라 reclaim buffer를 사용한다.,4730,750,3980,15.856237,-7.616342,0.237376,7.865926,92.352779,0.030178,False,False,long_main_v1,6V2_L01_doubleflush_core,121.749029,23.9191,1.7512
long_main_v1_061_lm13_failed_break_reclaim_10,long_main,long_main_v1,6V2_L01_doubleflush_core,8V13_LONG_MAIN_DIFFERENT_FLOW,lm13_failed_break_reclaim_10,long,저점 이탈 실패 후 회수되는 구간만 잡아 수익률을 보강한다. hard lowanchor가 아니라 reclaim buffer를 사용한다.,4776,828,3948,17.336683,-7.815459,0.231208,8.062547,92.150019,0.028677,False,False,long_main_v1,6V2_L01_doubleflush_core,121.749029,23.9191,1.7512
long_main_v1_056_lm13_failed_break_reclaim_05,long_main,long_main_v1,6V2_L01_doubleflush_core,8V13_LONG_MAIN_DIFFERENT_FLOW,lm13_failed_break_reclaim_05,long,저점 이탈 실패 후 회수되는 구간만 잡아 수익률을 보강한다. hard lowanchor가 아니라 reclaim buffer를 사용한다.,4801,908,3893,18.912727,-7.916956,0.204703,8.138165,92.049878,0.025153,False,False,long_main_v1,6V2_L01_doubleflush_core,121.749029,23.9191,1.7512
long_main_v1_020_lm13_liquidity_spring_19,long_main,long_main_v1,6V2_L01_doubleflush_core,8V13_LONG_MAIN_DIFFERENT_FLOW,lm13_liquidity_spring_19,long,"long_main 기준선의 낮은 MDD를 의식하되, double flush 반복 대신 유동성 스프링 후 재상승을 포착한다.",5440,1237,4203,22.738971,-6.697223,0.115525,8.057657,92.048559,0.014337,False,False,long_main_v1,6V2_L01_doubleflush_core,121.749029,23.9191,1.7512
long_main_v1_051_lm13_failed_break_reclaim_00,long_main,long_main_v1,6V2_L01_doubleflush_core,8V13_LONG_MAIN_DIFFERENT_FLOW,lm13_failed_break_reclaim_00,long,저점 이탈 실패 후 회수되는 구간만 잡아 수익률을 보강한다. hard lowanchor가 아니라 reclaim buffer를 사용한다.,4822,1063,3759,22.044795,-7.945824,0.240891,8.191486,92.029672,0.029407,False,False,long_main_v1,6V2_L01_doubleflush_core,121.749029,23.9191,1.7512
long_main_v1_008_lm13_liquidity_spring_07,long_main,long_main_v1,6V2_L01_doubleflush_core,8V13_LONG_MAIN_DIFFERENT_FLOW,lm13_liquidity_spring_07,long,"long_main 기준선의 낮은 MDD를 의식하되, double flush 반복 대신 유동성 스프링 후 재상승을 포착한다.",6835,1701,5134,24.886613,-8.022871,0.621157,8.654453,91.912947,0.071773,False,False,long_main_v1,6V2_L01_doubleflush_core,121.749029,23.9191,1.7512
long_main_v1_005_lm13_liquidity_spring_04,long_main,long_main_v1,6V2_L01_doubleflush_core,8V13_LONG_MAIN_DIFFERENT_FLOW,lm13_liquidity_spring_04,long,"long_main 기준선의 낮은 MDD를 의식하되, double flush 반복 대신 유동성 스프링 후 재상승을 포착한다.",9460,3174,6286,33.551797,-7.580533,0.693406,9.010964,91.61996,0.076951,False,False,long_main_v1,6V2_L01_doubleflush_core,121.749029,23.9191,1.7512
long_main_v1_018_lm13_liquidity_spring_17,long_main,long_main_v1,6V2_L01_doubleflush_core,8V13_LONG_MAIN_DIFFERENT_FLOW,lm13_liquidity_spring_17,long,"long_main 기준선의 낮은 MDD를 의식하되, double flush 반복 대신 유동성 스프링 후 재상승을 포착한다.",6685,1318,5367,19.715782,-8.360741,0.142781,8.541241,91.589345,0.016717,False,False,long_main_v1,6V2_L01_doubleflush_core,121.749029,23.9191,1.7512
long_main_v1_015_lm13_liquidity_spring_14,long_main,long_main_v1,6V2_L01_doubleflush_core,8V13_LONG_MAIN_DIFFERENT_FLOW,lm13_liquidity_spring_14,long,"long_main 기준선의 낮은 MDD를 의식하되, double flush 반복 대신 유동성 스프링 후 재상승을 포착한다.",9067,2468,6599,27.219588,-8.060924,0.69412,9.288508,91.341139,0.074729,False,False,long_main_v1,6V2_L01_doubleflush_core,121.749029,23.9191,1.7512
long_main_v1_004_lm13_liquidity_spring_03,long_main,long_main_v1,6V2_L01_doubleflush_core,8V13_LONG_MAIN_DIFFERENT_FLOW,lm13_liquidity_spring_03,long,"long_main 기준선의 낮은 MDD를 의식하되, double flush 반복 대신 유동성 스프링 후 재상승을 포착한다.",10468,3401,7067,32.489492,-8.469129,0.780031,9.846562,90.856662,0.079219,False,False,long_main_v1,6V2_L01_doubleflush_core,121.749029,23.9191,1.7512
long_main_v1_007_lm13_liquidity_spring_06,long_main,long_main_v1,6V2_L01_doubleflush_core,8V13_LONG_MAIN_DIFFERENT_FLOW,lm13_liquidity_spring_06,long,"long_main 기준선의 낮은 MDD를 의식하되, double flush 반복 대신 유동성 스프링 후 재상승을 포착한다.",7563,1775,5788,23.469523,-9.324117,0.57495,9.873232,90.644952,0.058233,False,False,long_main_v1,6V2_L01_doubleflush_core,121.749029,23.9191,1.7512
long_main_v1_014_lm13_liquidity_spring_13,long_main,long_main_v1,6V2_L01_doubleflush_core,8V13_LONG_MAIN_DIFFERENT_FLOW,lm13_liquidity_spring_13,long,"long_main 기준선의 낮은 MDD를 의식하되, double flush 반복 대신 유동성 스프링 후 재상승을 포착한다.",10031,2611,7420,26.029309,-8.787732,0.726533,10.072046,90.58131,0.072134,False,False,long_main_v1,6V2_L01_doubleflush_core,121.749029,23.9191,1.7512
long_main_v1_017_lm13_liquidity_spring_16,long_main,long_main_v1,6V2_L01_doubleflush_core,8V13_LONG_MAIN_DIFFERENT_FLOW,lm13_liquidity_spring_16,long,"long_main 기준선의 낮은 MDD를 의식하되, double flush 반복 대신 유동성 스프링 후 재상승을 포착한다.",7395,1378,6017,18.634212,-9.834746,0.140228,10.015659,90.110524,0.014001,False,False,long_main_v1,6V2_L01_doubleflush_core,121.749029,23.9191,1.7512
long_main_v1_025_lm13_liquidity_spring_24,long_main,long_main_v1,6V2_L01_doubleflush_core,8V13_LONG_MAIN_DIFFERENT_FLOW,lm13_liquidity_spring_24,long,"long_main 기준선의 낮은 MDD를 의식하되, double flush 반복 대신 유동성 스프링 후 재상승을 포착한다.",8268,1753,6515,21.202225,-9.385054,0.583575,10.549566,89.972444,0.055317,False,False,long_main_v1,6V2_L01_doubleflush_core,121.749029,23.9191,1.7512
long_main_v1_024_lm13_liquidity_spring_23,long_main,long_main_v1,6V2_L01_doubleflush_core,8V13_LONG_MAIN_DIFFERENT_FLOW,lm13_liquidity_spring_23,long,"long_main 기준선의 낮은 MDD를 의식하되, double flush 반복 대신 유동성 스프링 후 재상승을 포착한다.",9100,1825,7275,20.054945,-9.968711,0.640309,10.980205,89.589797,0.058315,False,False,long_main_v1,6V2_L01_doubleflush_core,121.749029,23.9191,1.7512
long_main_v1_013_lm13_liquidity_spring_12,long_main,long_main_v1,6V2_L01_doubleflush_core,8V13_LONG_MAIN_DIFFERENT_FLOW,lm13_liquidity_spring_12,long,"long_main 기준선의 낮은 MDD를 의식하되, double flush 반복 대신 유동성 스프링 후 재상승을 포착한다.",11162,2737,8425,24.520695,-10.086462,0.657031,11.17585,89.407753,0.05879,False,False,long_main_v1,6V2_L01_doubleflush_core,121.749029,23.9191,1.7512
long_main_v1_003_lm13_liquidity_spring_02,long_main,long_main_v1,6V2_L01_doubleflush_core,8V13_LONG_MAIN_DIFFERENT_FLOW,lm13_liquidity_spring_02,long,"long_main 기준선의 낮은 MDD를 의식하되, double flush 반복 대신 유동성 스프링 후 재상승을 포착한다.",11650,3512,8138,30.145923,-10.73597,0.673524,11.857661,88.735999,0.056801,False,False,long_main_v1,6V2_L01_doubleflush_core,121.749029,23.9191,1.7512
long_main_v1_023_lm13_liquidity_spring_22,long_main,long_main_v1,6V2_L01_doubleflush_core,8V13_LONG_MAIN_DIFFERENT_FLOW,lm13_liquidity_spring_22,long,"long_main 기준선의 낮은 MDD를 의식하되, double flush 반복 대신 유동성 스프링 후 재상승을 포착한다.",10061,1845,8216,18.338137,-11.369722,0.449446,12.106811,88.288221,0.037123,False,False,long_main_v1,6V2_L01_doubleflush_core,121.749029,23.9191,1.7512
long_main_v1_006_lm13_liquidity_spring_05,long_main,long_main_v1,6V2_L01_doubleflush_core,8V13_LONG_MAIN_DIFFERENT_FLOW,lm13_liquidity_spring_05,long,"long_main 기준선의 낮은 MDD를 의식하되, double flush 반복 대신 유동성 스프링 후 재상승을 포착한다.",8440,1686,6754,19.976303,-11.70233,0.100157,11.804794,88.28354,0.008484,False,False,long_main_v1,6V2_L01_doubleflush_core,121.749029,23.9191,1.7512
long_main_v1_016_lm13_liquidity_spring_15,long_main,long_main_v1,6V2_L01_doubleflush_core,8V13_LONG_MAIN_DIFFERENT_FLOW,lm13_liquidity_spring_15,long,"long_main 기준선의 낮은 MDD를 의식하되, double flush 반복 대신 유동성 스프링 후 재상승을 포착한다.",8225,1300,6925,15.805471,-11.815346,0.104137,11.920078,88.171645,0.008736,False,False,long_main_v1,6V2_L01_doubleflush_core,121.749029,23.9191,1.7512
long_main_v1_012_lm13_liquidity_spring_11,long_main,long_main_v1,6V2_L01_doubleflush_core,8V13_LONG_MAIN_DIFFERENT_FLOW,lm13_liquidity_spring_11,long,"long_main 기준선의 낮은 MDD를 의식하되, double flush 반복 대신 유동성 스프링 후 재상승을 포착한다.",12223,2797,9426,22.883089,-12.406184,0.628466,13.32675,87.217961,0.047158,False,False,long_main_v1,6V2_L01_doubleflush_core,121.749029,23.9191,1.7512
long_main_v1_022_lm13_liquidity_spring_21,long_main,long_main_v1,6V2_L01_doubleflush_core,8V13_LONG_MAIN_DIFFERENT_FLOW,lm13_liquidity_spring_21,long,"long_main 기준선의 낮은 MDD를 의식하되, double flush 반복 대신 유동성 스프링 후 재상승을 포착한다.",10977,1902,9075,17.327139,-12.975198,0.349205,13.5685,86.733323,0.025736,False,False,long_main_v1,6V2_L01_doubleflush_core,121.749029,23.9191,1.7512
long_main_v1_002_lm13_liquidity_spring_01,long_main,long_main_v1,6V2_L01_doubleflush_core,8V13_LONG_MAIN_DIFFERENT_FLOW,lm13_liquidity_spring_01,long,"long_main 기준선의 낮은 MDD를 의식하되, double flush 반복 대신 유동성 스프링 후 재상승을 포착한다.",12803,3641,9162,28.438647,-12.866015,0.620705,13.825869,86.709018,0.044894,False,False,long_main_v1,6V2_L01_doubleflush_core,121.749029,23.9191,1.7512
long_main_v1_021_lm13_liquidity_spring_20,long_main,long_main_v1,6V2_L01_doubleflush_core,8V13_LONG_MAIN_DIFFERENT_FLOW,lm13_liquidity_spring_20,long,"long_main 기준선의 낮은 MDD를 의식하되, double flush 반복 대신 유동성 스프링 후 재상승을 포착한다.",12085,1711,10374,14.158047,-16.118469,0.243515,16.381207,83.822418,0.014866,False,False,long_main_v1,6V2_L01_doubleflush_core,121.749029,23.9191,1.7512
long_main_v1_011_lm13_liquidity_spring_10,long_main,long_main_v1,6V2_L01_doubleflush_core,8V13_LONG_MAIN_DIFFERENT_FLOW,lm13_liquidity_spring_10,long,"long_main 기준선의 낮은 MDD를 의식하되, double flush 반복 대신 유동성 스프링 후 재상승을 포착한다.",13505,2556,10949,18.926324,-16.260811,0.223295,16.556233,83.630092,0.013487,False,False,long_main_v1,6V2_L01_doubleflush_core,121.749029,23.9191,1.7512
long_main_v1_001_lm13_liquidity_spring_00,long_main,long_main_v1,6V2_L01_doubleflush_core,8V13_LONG_MAIN_DIFFERENT_FLOW,lm13_liquidity_spring_00,long,"long_main 기준선의 낮은 MDD를 의식하되, double flush 반복 대신 유동성 스프링 후 재상승을 포착한다.",14169,3409,10760,24.059567,-16.705737,0.159092,16.976139,83.155945,0.009371,False,False,long_main_v1,6V2_L01_doubleflush_core,121.749029,23.9191,1.7512
long_main_v1_050_lm13_squeeze_reclaim_24,long_main,long_main_v1,6V2_L01_doubleflush_core,8V13_LONG_MAIN_DIFFERENT_FLOW,lm13_squeeze_reclaim_24,long,안정형 long_main을 위해 변동성 압축 후 EMA20 재탈환과 거래량 회복을 결합한다.,15833,2728,13105,17.229836,-27.282511,0.744042,28.22894,72.305067,0.026357,False,False,long_main_v1,6V2_L01_doubleflush_core,121.749029,23.9191,1.7512
long_main_v1_045_lm13_squeeze_reclaim_19,long_main,long_main_v1,6V2_L01_doubleflush_core,8V13_LONG_MAIN_DIFFERENT_FLOW,lm13_squeeze_reclaim_19,long,안정형 long_main을 위해 변동성 압축 후 EMA20 재탈환과 거래량 회복을 결합한다.,16934,3256,13678,19.227589,-28.393009,0.847018,29.491062,71.106161,0.028721,False,False,long_main_v1,6V2_L01_doubleflush_core,121.749029,23.9191,1.7512
long_main_v1_049_lm13_squeeze_reclaim_23,long_main,long_main_v1,6V2_L01_doubleflush_core,8V13_LONG_MAIN_DIFFERENT_FLOW,lm13_squeeze_reclaim_23,long,안정형 long_main을 위해 변동성 압축 후 EMA20 재탈환과 거래량 회복을 결합한다.,17559,2846,14713,16.208212,-28.874679,0.788421,29.801536,70.751924,0.026456,False,False,long_main_v1,6V2_L01_doubleflush_core,121.749029,23.9191,1.7512
long_main_v1_040_lm13_squeeze_reclaim_14,long_main,long_main_v1,6V2_L01_doubleflush_core,8V13_LONG_MAIN_DIFFERENT_FLOW,lm13_squeeze_reclaim_14,long,안정형 long_main을 위해 변동성 압축 후 EMA20 재탈환과 거래량 회복을 결합한다.,17662,3764,13898,21.31129,-28.819395,0.914554,29.890731,70.750456,0.030597,False,False,long_main_v1,6V2_L01_doubleflush_core,121.749029,23.9191,1.7512
long_main_v1_035_lm13_squeeze_reclaim_09,long_main,long_main_v1,6V2_L01_doubleflush_core,8V13_LONG_MAIN_DIFFERENT_FLOW,lm13_squeeze_reclaim_09,long,안정형 long_main을 위해 변동성 압축 후 EMA20 재탈환과 거래량 회복을 결합한다.,18489,4325,14164,23.392287,-29.693191,0.986791,30.816931,69.865761,0.032021,False,False,long_main_v1,6V2_L01_doubleflush_core,121.749029,23.9191,1.7512
long_main_v1_100_lm13_regime_score_ladder_24,long_main,long_main_v1,6V2_L01_doubleflush_core,8V13_LONG_MAIN_DIFFERENT_FLOW,lm13_regime_score_ladder_24,long,"단일 조건이 아니라 wick, ret, trend, volatility를 점수화해 long_main 후보를 고른다.",13163,2178,10985,16.54638,-29.898114,0.284312,30.393286,69.804614,0.009354,False,False,long_main_v1,6V2_L01_doubleflush_core,121.749029,23.9191,1.7512
long_main_v1_030_lm13_squeeze_reclaim_04,long_main,long_main_v1,6V2_L01_doubleflush_core,8V13_LONG_MAIN_DIFFERENT_FLOW,lm13_squeeze_reclaim_04,long,안정형 long_main을 위해 변동성 압축 후 EMA20 재탈환과 거래량 회복을 결합한다.,18911,5034,13877,26.619428,-29.908971,0.796189,30.889506,69.660744,0.025775,False,False,long_main_v1,6V2_L01_doubleflush_core,121.749029,23.9191,1.7512
long_main_v1_099_lm13_regime_score_ladder_23,long_main,long_main_v1,6V2_L01_doubleflush_core,8V13_LONG_MAIN_DIFFERENT_FLOW,lm13_regime_score_ladder_23,long,"단일 조건이 아니라 wick, ret, trend, volatility를 점수화해 long_main 후보를 고른다.",15472,2513,12959,16.242244,-30.477355,0.45325,31.089441,69.222896,0.014579,False,False,long_main_v1,6V2_L01_doubleflush_core,121.749029,23.9191,1.7512
long_main_v1_044_lm13_squeeze_reclaim_18,long_main,long_main_v1,6V2_L01_doubleflush_core,8V13_LONG_MAIN_DIFFERENT_FLOW,lm13_squeeze_reclaim_18,long,안정형 long_main을 위해 변동성 압축 후 EMA20 재탈환과 거래량 회복을 결합한다.,18927,3390,15537,17.910921,-30.725515,0.922833,31.714067,68.916098,0.029099,False,False,long_main_v1,6V2_L01_doubleflush_core,121.749029,23.9191,1.7512
